1.616628  0.009049
1.69746  0.010865
1.77829  0.010863
1.859122  0.012679
1.939954  0.014495
2.020785  0.018129
2.101617  0.023582
2.182448  0.025398
2.263279  0.027214
2.344111  0.030848
2.424942  0.032664
2.505774  0.03448
2.586605  0.038115
2.667436  0.043567
2.748268  0.052656
2.829099  0.061745
2.909931  0.070834
2.990762  0.079922
3.071594  0.089011
3.152425  0.0981
3.233256  0.107189
3.314088  0.116278
3.394919  0.125366
3.475751  0.134455
3.556582  0.143544
3.637413  0.152633
3.718245  0.161722
3.799076  0.17081
3.879908  0.18899
3.960739  0.198079
4.04157  0.216259
4.122402  0.225347
4.203233  0.243527
4.284065  0.270798
4.364895  0.288978
4.445727  0.298066
4.526559  0.307155
4.60739  0.316244
4.688222  0.334424
4.769053  0.343512
4.849885  0.361692
4.930715  0.370781
5.011547  0.388961
5.092379  0.416231
5.17321  0.43441
5.254042  0.4435
5.334873  0.452589
5.415704  0.461678
5.496535  0.479857
5.577367  0.507128
5.658199  0.516217
5.73903  0.525305
5.819861  0.534394
5.900693  0.543483
5.981523  0.552572
6.062356  0.561661
6.143187  0.570749
6.224018  0.579838
6.30485  0.588927
6.385681  0.599834
6.466513  0.618014
6.547344  0.627103
6.628175  0.636191
6.709007  0.64528
6.789838  0.654369
6.87067  0.663457
6.951501  0.672547
7.032333  0.681636
7.113164  0.690724
7.193995  0.699813
7.274827  0.708902
7.355658  0.717991
7.43649  0.72708
7.517321  0.73435
7.598152  0.739803
7.678984  0.745255
7.759815  0.752526
7.840647  0.757978
7.921478  0.761612
8.002309  0.767065
8.083141  0.770699
8.163972  0.776152
8.244804  0.781604
8.325635  0.788875
8.406467  0.794327
8.487298  0.797961
8.568128  0.803414
8.648961  0.80523
8.729792  0.807046
8.810624  0.81068
8.891455  0.814315
8.972286  0.819767
9.053118  0.821583
9.133949  0.823399
9.21478  0.827033
9.295612  0.828849
9.376443  0.830666
9.457275  0.8343
9.538106  0.836116
9.618938  0.837932
9.699768  0.841566
9.7806  0.843382
9.861432  0.84338
9.942263  0.845196
10.023095  0.847011
10.103926  0.848828
10.184758  0.850645
10.265589  0.854279
10.34642  0.856095
10.427252  0.856093
10.508083  0.857909
10.588915  0.859725
10.669746  0.861541
10.750577  0.861539
10.831408  0.863354
10.91224  0.865171
10.993072  0.866987
11.073903  0.866985
11.154734  0.868801
11.235566  0.870617
11.316397  0.870615
11.397229  0.872431
11.47806  0.872429
11.558891  0.872427
11.639723  0.874242
11.720554  0.874241
11.801386  0.874239
11.882217  0.876055
11.963048  0.876053
12.04388  0.876051
12.124711  0.876049
12.205543  0.877865
12.286374  0.877863
12.367206  0.877861
12.448037  0.879677
12.528868  0.879675
12.6097  0.879672
12.690531  0.881489
12.771363  0.881486
12.852194  0.881484
12.933025  0.881482
13.013857  0.88148
13.094688  0.883296
13.17552  0.883294
13.256351  0.883292
13.337181  0.88329
13.418013  0.883287
13.498845  0.885104
13.579677  0.885102
13.660508  0.8851
13.741339  0.885098
13.822171  0.885095
13.903001  0.885093
13.983833  0.885091
14.064665  0.885089
14.145497  0.885087
14.226328  0.885085
14.307159  0.885082
14.387991  0.885081
14.468822  0.885079
14.549653  0.885077
14.630485  0.885075
14.711316  0.885072
14.792148  0.88507
14.872979  0.885068
14.953811  0.885066
15.034642  0.885063
15.115473  0.885062
15.196305  0.88506
15.277136  0.885058
15.357968  0.885056
15.438799  0.885054
15.51963  0.885051
15.600462  0.885049
15.681293  0.885047
15.762125  0.885044
15.842956  0.885043
15.923788  0.885041
16.004619  0.885039
16.08545  0.885037
16.166282  0.885035
16.247113  0.885033
16.327945  0.88503
16.408776  0.885028
16.489607  0.885025
16.570439  0.885024
16.65127  0.885022
